Time,Length,OpCode,ChannelNumber,HostSerialNumber,CallerID,Flags,SampleCountString,SampleCount,AudioDataLength,AudioData
1/27/2017 10:09:21 AM,388,Transmit,26,5D-0A-37-00,Joe,FA,1D-21-70-00,488730624,319,86-97-98-83-7A-F9-F7-7C-79-74-70-7A-F6-F9-F9-F5-FB-FD-FD-79-71-75-77-7B-7D-7E-FB-7D-FE-FF-FC-F4-F6-F7-FB-FC-7D-FE-7D-78-70-6B-6A-6A-6B-6C-6E-70-72-70-6E-6D-6C-6A-6B-6C-6D-74-74-70-70-6E-6E-6F-6E-6E-73-76-7A-FE-7C-78-78-7A-76-70-6F-72-77-FA-FA-78-70-6D-6E-70-72-6D-70-75-78-7C-7B-79-71-6F-6F-76-7E-FC-FF-79-7A-7E-F7-F1-EF-F1-F7-FC-F6-F2-ED-EB-EC-ED-F1-F1-F5-F6-F0-F1-EF-EC-EC-EE-EE-F2-F7-F7-FB-F9-F2-F2-F1-F4-F5-F3-F3-EF-EE-EE-ED-EC-EF-F2-F3-F4-EF-EF-EE-ED-EF-F0-EF-EC-EC-EC-ED-EC-EA-E9-EA-EC-EE-EE-EC-EE-ED-EE-EC-E9-E8-EB-EE-ED-ED-EE-EF-F0-EF-EB-E9-EE-F3-F4-F6-EF-EF-F3-F6-F9-F5-F6-F7-FF-79-FF-FD-FE-FF-FE-7B-79-7D-FF-FD-FB-7D-78-77-79-FE-FD-F9-7E-79-7B-7E-F8-FD-FD-FE-7B-7C-7B-7C-79-77-73-6F-6F-72-73-75-72-6F-6F-6D-6F-6E-6F-71-70-6F-6F-71-6E-6C-6D-6E-6E-6D-6F-70-6F-71-6F-6B-6E-71-75-79-79-79-76-75-73-73-75-79-7C-7C-7A-77-7E-FF-7D-FF-FF-FE-FB-FC-FB-FA-FA-FB-FF-FD-FC-F9-F6-F8-F9-FB-FB-FD-FE-7D-FE-FC-FC-FF-77-76-77-78-78-78-78-77-76-75-77-74-73-76-71-70
1/27/2017 10:09:21 AM,388,Transmit,26,5D-0A-37-00,Joe,FA,1D-22-10-00,488771584,319,EA-E9-EA-EC-EE-EE-EC-EE-ED-EE-EC-E9-E8-EB-EE-ED-ED-EE-EF-F0-EF-EB-E9-EE-F3-F4-F6-EF-EF-F3-F6-F9-F5-F6-F7-FF-79-FF-FD-FE-FF-FE-7B-79-7D-FF-FD-FB-7D-78-77-79-FE-FD-F9-7E-79-7B-7E-F8-FD-FD-FE-7B-7C-7B-7C-79-77-73-6F-6F-72-73-75-72-6F-6F-6D-6F-6E-6F-71-70-6F-6F-71-6E-6C-6D-6E-6E-6D-6F-70-6F-71-6F-6B-6E-71-75-79-79-79-76-75-73-73-75-79-7C-7C-7A-77-7E-FF-7D-FF-FF-FE-FB-FC-FB-FA-FA-FB-FF-FD-FC-F9-F6-F8-F9-FB-FB-FD-FE-7D-FE-FC-FC-FF-77-76-77-78-78-78-78-77-76-75-77-74-73-76-71-70-6E-6E-72-73-71-6F-70-6F-6F-6F-6E-6E-70-73-6F-6D-6D-6C-6C-6D-6D-6B-6C-6C-6C-6D-6B-6D-6E-6E-6E-6D-6D-6C-6C-6D-6C-6F-71-71-70-6D-71-6F-6F-74-72-73-74-72-73-76-7A-75-74-72-74-76-74-78-77-7D-75-7C-7E-79-FC-79-FA-7D-7D-FC-7E-F9-FD-F9-F9-F6-F8-FB-F7-F7-F4-F5-F2-F5-F6-F2-F6-F2-F2-F0-F1-F2-F1-F3-F2-F2-F4-F3-F4-F3-F3-F4-F4-F7-F5-F6-F7-F8-F7-F6-FA-F9-F9-FC-FB-FB-FD-FD-FA-FB-7E-7E-FE-7C-7B-7D-7D-7D-7C-7A-7B-7D-7A-7A-7A-7B-7B-7A-7B-75-78-76-71-72-73-74-71-70-71-6F-6F-6F-6F-6F-6E-70-70-70
1/27/2017 10:09:21 AM,388,Transmit,26,5D-0A-37-00,Joe,FA,1D-22-B0-00,488812544,319,6E-72-73-71-6F-70-6F-6F-6F-6E-6E-70-73-6F-6D-6D-6C-6C-6D-6D-6B-6C-6C-6C-6D-6B-6D-6E-6E-6E-6D-6D-6C-6C-6D-6C-6F-71-71-70-6D-71-6F-6F-74-72-73-74-72-73-76-7A-75-74-72-74-76-74-78-77-7D-75-7C-7E-79-FC-79-FA-7D-7D-FC-7E-F9-FD-F9-F9-F6-F8-FB-F7-F7-F4-F5-F2-F5-F6-F2-F6-F2-F2-F0-F1-F2-F1-F3-F2-F2-F4-F3-F4-F3-F3-F4-F4-F7-F5-F6-F7-F8-F7-F6-FA-F9-F9-FC-FB-FB-FD-FD-FA-FB-7E-7E-FE-7C-7B-7D-7D-7D-7C-7A-7B-7D-7A-7A-7A-7B-7B-7A-7B-75-78-76-71-72-73-74-71-70-71-6F-6F-6F-6F-6F-6E-70-70-70-6F-6E-70-73-70-6F-73-70-72-73-73-74-70-70-71-75-71-73-73-73-76-73-72-73-73-72-74-75-77-78-77-79-79-7A-78-7A-7A-7C-7E-7C-FF-FD-7E-7B-FE-FE-7E-FD-F9-FD-FE-FD-FD-F9-F9-FB-FB-F9-F6-F6-F9-F5-F6-F6-F6-F8-F7-F6-F2-F3-F5-F3-F6-F7-F4-F5-F4-F4-F5-F1-F2-F3-F2-F2-F0-F2-F2-F2-EF-EF-F0-EE-F1-F0-EF-F2-EF-F0-EF-EF-EF-F0-EF-F0-F1-F0-EE-EF-F1-F3-F4-F2-F7-F4-F7-F9-F8-F4-FA-ED-DD-DD-DD-DC-DD-DC-DE-DD-DD-DE-DD-DE-DF-DF-DF-DF-DF-DE-DF-E0-DF-E1-E0-E1-E3-E3-E3-E3-E4-E4-E5-E6-E5-E6-E5-E7-E8-E8-E8-E9
1/27/2017 10:09:21 AM,388,Transmit,26,5D-0A-37-00,Joe,FA,1D-23-50-00,488853504,319,6E-70-73-70-6F-73-70-72-73-73-74-70-70-71-75-71-73-73-73-76-73-72-73-73-72-74-75-77-78-77-79-79-7A-78-7A-7A-7C-7E-7C-FF-FD-7E-7B-FE-FE-7E-FD-F9-FD-FE-FD-FD-F9-F9-FB-FB-F9-F6-F6-F9-F5-F6-F6-F6-F8-F7-F6-F2-F3-F5-F3-F6-F7-F4-F5-F4-F4-F5-F1-F2-F3-F2-F2-F0-F2-F2-F2-EF-EF-F0-EE-F1-F0-EF-F2-EF-F0-EF-EF-EF-F0-EF-F0-F1-F0-EE-EF-F1-F3-F4-F2-F7-F4-F7-F9-F8-F4-FA-ED-DD-DD-DD-DC-DD-DC-DE-DD-DD-DE-DD-DE-DF-DF-DF-DF-DF-DE-DF-E0-DF-E1-E0-E1-E3-E3-E3-E3-E4-E4-E5-E6-E5-E6-E5-E7-E8-E8-E8-E9-EB-E9-E9-EC-EB-EB-EB-EA-EC-EB-EC-EE-ED-ED-EF-F0-EF-F4-F5-F4-F3-F4-F8-F6-F6-F6-F7-F9-FC-FB-F7-FD-FF-7E-7D-7A-7A-7B-75-77-77-78-76-73-76-76-73-71-72-72-72-74-73-71-72-71-72-70-70-70-6E-6F-6E-6E-6F-6D-6D-6C-6D-6C-6B-6C-6A-6C-6C-6C-6A-6A-6A-69-69-69-6A-69-69-69-68-68-68-68-68-67-67-68-67-66-66-65-64-64-64-64-64-64-62-62-61-60-61-60-60-60-61-60-60-60-60-60-60-60-60-5F-5F-5F-5F-60-60-60-60-60-60-60-60-62-60-60-61-60-62-62-62-63-62-61-60-62-63-63-64-63-64-65-64-66-66-63-67-65-66-67
1/27/2017 10:09:21 AM,388,Transmit,26,5D-0A-37-00,Joe,FA,1D-23-F0-00,488894464,319,E9-E9-EC-EB-EB-EB-EA-EC-EB-EC-EE-ED-ED-EF-F0-EF-F4-F5-F4-F3-F4-F8-F6-F6-F6-F7-F9-FC-FB-F7-FD-FF-7E-7D-7A-7A-7B-75-77-77-78-76-73-76-76-73-71-72-72-72-74-73-71-72-71-72-70-70-70-6E-6F-6E-6E-6F-6D-6D-6C-6D-6C-6B-6C-6A-6C-6C-6C-6A-6A-6A-69-69-69-6A-69-69-69-68-68-68-68-68-67-67-68-67-66-66-65-64-64-64-64-64-64-62-62-61-60-61-60-60-60-61-60-60-60-60-60-60-60-60-5F-5F-5F-5F-60-60-60-60-60-60-60-60-62-60-60-61-60-62-62-62-63-62-61-60-62-63-63-64-63-64-65-64-66-66-63-67-65-66-67-66-68-67-68-68-67-69-69-69-69-68-6A-6A-6B-6B-6B-6C-6C-6E-6E-6E-70-6F-70-75-77-76-76-7B-7E-7A-FD-FD-7E-FC-FC-FC-FC-FA-FB-F6-F5-F6-F3-F2-F0-F0-EF-EF-ED-EC-ED-ED-EB-EC-EB-EA-EA-E9-E7-E6-E6-E5-E5-E4-E6-E5-E4-E5-E4-E4-E2-E3-E1-E1-E2-E1-E1-DF-E1-E1-DF-E0-DF-DF-E0-DF-DF-DF-DF-DF-E0-DF-E0-DF-DF-E0-E1-E2-E1-E1-E0-E0-E1-E0-DF-E0-DF-DF-E0-E0-E0-DF-E1-E1-E2-E2-E2-E4-E4-E6-E6-E5-E7-E6-E6-E7-E7-E9-E8-E8-EA-E9-E9-EA-E9-E8-EA-EB-EA-EC-EB-EB-EC-EC-EA-EB-ED-EC-ED-EB-EC-ED-EA-EE-EC-EC-EC-EC-EE
1/27/2017 10:09:21 AM,388,Transmit,26,5D-0A-37-00,Joe,FA,1D-24-90-00,488935424,319,68-67-68-68-67-69-69-69-69-68-6A-6A-6B-6B-6B-6C-6C-6E-6E-6E-70-6F-70-75-77-76-76-7B-7E-7A-FD-FD-7E-FC-FC-FC-FC-FA-FB-F6-F5-F6-F3-F2-F0-F0-EF-EF-ED-EC-ED-ED-EB-EC-EB-EA-EA-E9-E7-E6-E6-E5-E5-E4-E6-E5-E4-E5-E4-E4-E2-E3-E1-E1-E2-E1-E1-DF-E1-E1-DF-E0-DF-DF-E0-DF-DF-DF-DF-DF-E0-DF-E0-DF-DF-E0-E1-E2-E1-E1-E0-E0-E1-E0-DF-E0-DF-DF-E0-E0-E0-DF-E1-E1-E2-E2-E2-E4-E4-E6-E6-E5-E7-E6-E6-E7-E7-E9-E8-E8-EA-E9-E9-EA-E9-E8-EA-EB-EA-EC-EB-EB-EC-EC-EA-EB-ED-EC-ED-EB-EC-ED-EA-EE-EC-EC-EC-EC-EE-EB-EB-EA-EA-EC-EC-EE-ED-EC-EC-EE-ED-EE-F0-EF-EF-F0-F4-F1-F4-F5-F5-F6-F4-F6-F8-F5-F5-F9-F8-F8-F5-F9-F7-FC-FC-FF-F9-FB-7D-FB-6F-EE-72-CF-C7-EE-6F-59-E1-DD-68-60-55-78-6E-6C-5F-5C-F6-7C-6F-5F-68-75-69-63-5B-60-68-64-5E-5E-69-6F-6D-65-63-6D-75-6B-63-61-64-66-60-5C-5D-60-62-5E-5D-5E-61-62-60-5E-5F-62-60-5E-5F-5F-60-60-5E-60-60-60-60-5E-60-63-65-64-61-63-64-64-64-64-66-64-63-66-66-66-67-65-66-68-69-68-68-6C-6C-6C-6D-6E-6E-6E-6E-6E-6E-6F-6F-6F-71-73-74-7A-76-78-7A-78-7B-7D-7D-7C-FD
1/27/2017 10:09:21 AM,388,Transmit,26,5D-0A-37-00,Joe,FA,1D-25-30-00,488976384,319,EB-EA-EA-EC-EC-EE-ED-EC-EC-EE-ED-EE-F0-EF-EF-F0-F4-F1-F4-F5-F5-F6-F4-F6-F8-F5-F5-F9-F8-F8-F5-F9-F7-FC-FC-FF-F9-FB-7D-FB-6F-EE-72-CF-C7-EE-6F-59-E1-DD-68-60-55-78-6E-6C-5F-5C-F6-7C-6F-5F-68-75-69-63-5B-60-68-64-5E-5E-69-6F-6D-65-63-6D-75-6B-63-61-64-66-60-5C-5D-60-62-5E-5D-5E-61-62-60-5E-5F-62-60-5E-5F-5F-60-60-5E-60-60-60-60-5E-60-63-65-64-61-63-64-64-64-64-66-64-63-66-66-66-67-65-66-68-69-68-68-6C-6C-6C-6D-6E-6E-6E-6E-6E-6E-6F-6F-6F-71-73-74-7A-76-78-7A-78-7B-7D-7D-7C-FD-FD-FD-FC-FC-FC-F9-F6-F9-F8-ED-EC-FE-7B-EF-F2-EC-F1-7B-EF-EF-EE-F8-F7-EC-ED-F0-FA-EF-ED-EF-F1-F0-ED-EB-EF-F6-F2-EE-EF-F5-F4-F0-EE-F1-F1-F0-F2-F2-F5-F2-F0-EF-F2-F2-F2-F0-F0-F5-F1-F3-F2-F3-F5-F4-F4-F4-F5-F5-F6-F3-F7-F6-F1-F2-F5-F4-F0-F3-F5-F5-F6-F4-F1-F2-F2-F0-EE-EF-EF-EF-F0-EF-EF-ED-ED-ED-EF-EF-ED-ED-EA-EC-EC-EA-EA-EA-EB-E9-EB-EC-E9-E9-E8-E8-E8-E9-E7-E8-E9-E9-E9-E6-E7-E6-E8-EA-E8-E9-E9-EA-E9-E9-EB-E9-EA-EB-E9-E9-EA-EA-EC-EC-EA-EB-EB-ED-ED-EE-ED-EE-F0-EF-F1-EE-F1-F5-F4-F6-F6-FA
1/27/2017 10:09:21 AM,388,Transmit,26,5D-0A-37-00,Joe,FA,1D-25-D0-00,489017344,319,FD-FC-FC-FC-F9-F6-F9-F8-ED-EC-FE-7B-EF-F2-EC-F1-7B-EF-EF-EE-F8-F7-EC-ED-F0-FA-EF-ED-EF-F1-F0-ED-EB-EF-F6-F2-EE-EF-F5-F4-F0-EE-F1-F1-F0-F2-F2-F5-F2-F0-EF-F2-F2-F2-F0-F0-F5-F1-F3-F2-F3-F5-F4-F4-F4-F5-F5-F6-F3-F7-F6-F1-F2-F5-F4-F0-F3-F5-F5-F6-F4-F1-F2-F2-F0-EE-EF-EF-EF-F0-EF-EF-ED-ED-ED-EF-EF-ED-ED-EA-EC-EC-EA-EA-EA-EB-E9-EB-EC-E9-E9-E8-E8-E8-E9-E7-E8-E9-E9-E9-E6-E7-E6-E8-EA-E8-E9-E9-EA-E9-E9-EB-E9-EA-EB-E9-E9-EA-EA-EC-EC-EA-EB-EB-ED-ED-EE-ED-EE-F0-EF-F1-EE-F1-F5-F4-F6-F6-FA-F8-F6-FA-FB-FF-FE-FF-7A-78-75-7B-7C-77-72-73-75-72-71-6F-6F-6F-70-6D-6D-6E-6C-6D-6C-6C-6C-6B-6D-6E-6D-6D-6B-6A-6B-6A-6A-6B-6A-6A-69-69-6A-69-68-6A-6B-6B-6B-6B-6B-6A-6C-6B-6B-6D-6C-6C-6E-6D-6C-6D-6E-6D-6E-6D-6E-6E-6D-6D-6E-70-6F-72-6F-71-76-72-76-75-7A-7A-78-77-78-7B-77-77-79-7A-78-79-7B-7C-79-7E-7E-78-7A-7A-79-77-75-74-73-74-77-74-75-7B-75-78-7A-79-7A-7A-7B-7C-7A-7B-7B-79-7A-78-7A-79-77-76-77-74-6F-6F-70-73-70-6D-6E-6E-71-6F-6F-73-75-74-77-7C-7B-FD-FE-7D-7E-7D-7D-7D-74-75-76
1/27/2017 10:09:21 AM,388,Transmit,26,5D-0A-37-00,Joe,FA,1D-26-70-00,489058304,319,F6-FA-FB-FF-FE-FF-7A-78-75-7B-7C-77-72-73-75-72-71-6F-6F-6F-70-6D-6D-6E-6C-6D-6C-6C-6C-6B-6D-6E-6D-6D-6B-6A-6B-6A-6A-6B-6A-6A-69-69-6A-69-68-6A-6B-6B-6B-6B-6B-6A-6C-6B-6B-6D-6C-6C-6E-6D-6C-6D-6E-6D-6E-6D-6E-6E-6D-6D-6E-70-6F-72-6F-71-76-72-76-75-7A-7A-78-77-78-7B-77-77-79-7A-78-79-7B-7C-79-7E-7E-78-7A-7A-79-77-75-74-73-74-77-74-75-7B-75-78-7A-79-7A-7A-7B-7C-7A-7B-7B-79-7A-78-7A-79-77-76-77-74-6F-6F-70-73-70-6D-6E-6E-71-6F-6F-73-75-74-77-7C-7B-FD-FE-7D-7E-7D-7D-7D-74-75-76-6D-6C-6A-67-62-5F-5D-5C-5A-5A-5F-64-67-6F-FA-EA-E5-DF-DC-D9-DA-DC-DC-DD-DF-E6-E7-ED-F2-7C-69-64-5D-54-4D-4B-4A-4B-4F-5B-6B-EF-D7-D1-CD-CC-CC-D0-D9-DF-F8-6E-63-62-65-6A-78-EE-E2-DC-D8-D6-D5-D8-DB-E6-F0-FD-76-71-6F-FE-FA-EB-E3-DF-DC-DC-DD-E0-E5-EE-FC-6F-69-65-64-65-68-74-F8-E7-E0-DC-D8-D7-D6-DA-DC-E1-EA-F8-73-6D-68-67-68-6A-73-7E-F2-EA-E6-E0-DF-DF-E1-E5-E8-EE-F9-78-71-6E-6B-6C-6F-6F-77-7A-FE-F4-F4-F2-F2-EF-F2-F9-7D-7B-7B-6F-70-6F-6F-70-70-75-78-77-77-74-79-78-74-74-6F-6F-6D-70
1/27/2017 10:09:21 AM,388,Transmit,26,5D-0A-37-00,Joe,FA,1D-27-10-00,489099264,319,6C-6A-67-62-5F-5D-5C-5A-5A-5F-64-67-6F-FA-EA-E5-DF-DC-D9-DA-DC-DC-DD-DF-E6-E7-ED-F2-7C-69-64-5D-54-4D-4B-4A-4B-4F-5B-6B-EF-D7-D1-CD-CC-CC-D0-D9-DF-F8-6E-63-62-65-6A-78-EE-E2-DC-D8-D6-D5-D8-DB-E6-F0-FD-76-71-6F-FE-FA-EB-E3-DF-DC-DC-DD-E0-E5-EE-FC-6F-69-65-64-65-68-74-F8-E7-E0-DC-D8-D7-D6-DA-DC-E1-EA-F8-73-6D-68-67-68-6A-73-7E-F2-EA-E6-E0-DF-DF-E1-E5-E8-EE-F9-78-71-6E-6B-6C-6F-6F-77-7A-FE-F4-F4-F2-F2-EF-F2-F9-7D-7B-7B-6F-70-6F-6F-70-70-75-78-77-77-74-79-78-74-74-6F-6F-6D-70-71-6E-73-72-77-78-79-7B-7A-7A-77-77-78-76-73-73-74-76-76-75-73-7A-7E-79-FE-FC-FD-F8-FB-FE-FF-FB-FE-7A-7D-7B-78-7A-79-7C-79-7A-FB-7E-7E-7D-FA-FA-7C-FA-7D-FE-FD-FE-FC-7C-FE-FC-7D-FE-FD-7C-7E-FC-FD-7B-7E-7D-7A-7D-7A-78-79-78-78-79-7A-76-72-78-76-76-76-73-77-71-73-73-6F-71-6F-72-71-6F-72-70-70-71-6F-71-6F-6E-6F-73-F9-F5-FA-F1-DE-DA-E7-E5-E5-DD-DC-7E-79-F0-ED-6A-67-6D-6A-6C-60-5E-5E-60-58-55-5F-64-57-4D-52-50-49-42-3F-3E-3C-3A-39-39-3A-4C-68-7C-CE-C2-BA-B9-B7-B8-BB-BB-C5-D3-DE-DF
1/27/2017 10:09:21 AM,388,Transmit,26,5D-0A-37-00,Joe,FA,1D-27-B0-00,489140224,319,6E-73-72-77-78-79-7B-7A-7A-77-77-78-76-73-73-74-76-76-75-73-7A-7E-79-FE-FC-FD-F8-FB-FE-FF-FB-FE-7A-7D-7B-78-7A-79-7C-79-7A-FB-7E-7E-7D-FA-FA-7C-FA-7D-FE-FD-FE-FC-7C-FE-FC-7D-FE-FD-7C-7E-FC-FD-7B-7E-7D-7A-7D-7A-78-79-78-78-79-7A-76-72-78-76-76-76-73-77-71-73-73-6F-71-6F-72-71-6F-72-70-70-71-6F-71-6F-6E-6F-73-F9-F5-FA-F1-DE-DA-E7-E5-E5-DD-DC-7E-79-F0-ED-6A-67-6D-6A-6C-60-5E-5E-60-58-55-5F-64-57-4D-52-50-49-42-3F-3E-3C-3A-39-39-3A-4C-68-7C-CE-C2-BA-B9-B7-B8-BB-BB-C5-D3-DE-DF-ED-6F-E1-D1-C9-C2-BF-B9-B5-B7-B9-B9-B8-BC-C2-D3-E8-EA-5A-47-42-46-40-39-34-34-33-2E-2C-2B-29-27-21-2A-50-49-5E-BE-AD-AA-AC-AA-B1-AF-B6-E1-4E-4F-59-3E-45-69-CB-BD-B8-B2-AF-AB-AE-B6-BD-C3-DD-4B-3E-3B-3A-3B-3E-43-5E-D8-CB-C5-BF-BD-C2-CA-DB-6B-54-46-3F-3D-3F-43-46-51-EF-CA-C0-BD-BB-B8-B7-BA-C0-C3-C3-CC-E7-65-FC-DC-F8-6D-EE-D7-D8-E8-76-64-5F-4A-3B-35-31-2E-2A-27-24-24-23-23-23-24-34-D9-EB-C6-AD-A4-A8-AB-AA-B1-B7-C7-4C-43-4C-4C-40-68-BD-B7-AF-AB-A9-A7-A8-AD-B8-BE-C7-EF-59-F9-D6-7E
1/27/2017 10:09:21 AM,388,Transmit,26,5D-0A-37-00,Joe,FA,1D-28-50-00,489181184,319,6F-E1-D1-C9-C2-BF-B9-B5-B7-B9-B9-B8-BC-C2-D3-E8-EA-5A-47-42-46-40-39-34-34-33-2E-2C-2B-29-27-21-2A-50-49-5E-BE-AD-AA-AC-AA-B1-AF-B6-E1-4E-4F-59-3E-45-69-CB-BD-B8-B2-AF-AB-AE-B6-BD-C3-DD-4B-3E-3B-3A-3B-3E-43-5E-D8-CB-C5-BF-BD-C2-CA-DB-6B-54-46-3F-3D-3F-43-46-51-EF-CA-C0-BD-BB-B8-B7-BA-C0-C3-C3-CC-E7-65-FC-DC-F8-6D-EE-D7-D8-E8-76-64-5F-4A-3B-35-31-2E-2A-27-24-24-23-23-23-24-34-D9-EB-C6-AD-A4-A8-AB-AA-B1-B7-C7-4C-43-4C-4C-40-68-BD-B7-AF-AB-A9-A7-A8-AD-B8-BE-C7-EF-59-F9-D6-7E-C9-B8-B7-B0-AE-AF-B2-B3-BB-CE-EA-56-3F-38-2F-28-1E-1A-1B-18-12-10-13-13-15-17-7B-96-AF-A5-8F-8E-95-9E-9F-CA-C2-40-19-1D-2A-30-26-5C-A8-A2-9A-9A-9A-99-9A-A7-D4-62-37-26-1E-1E-20-25-2F-3B-DB-B1-A9-A6-A3-A0-A9-AB-B0-C5-F0-43-3C-34-3A-3B-3C-60-DB-CA-C3-BF-C3-E7-48-37-2D-23-1C-1A-16-14-14-12-10-15-3C-4E-29-AD-97-99-9B-96-99-A0-9E-B9-39-50-46-29-28-43-6E-C7-AD-A8-A1-9B-9B-A1-A4-A8-BB-5E-39-2C-28-28-28-2E-42-D9-B0-A7-A3-9F-9D-9F-A4-A8-B4-D2-4D-36-2E-2C-2B-29-2A-29-2A-2B-26-20-1E-1A
1/27/2017 10:09:21 AM,388,Transmit,26,5D-0A-37-00,Joe,FA,1D-28-F0-00,489222144,319,B8-B7-B0-AE-AF-B2-B3-BB-CE-EA-56-3F-38-2F-28-1E-1A-1B-18-12-10-13-13-15-17-7B-96-AF-A5-8F-8E-95-9E-9F-CA-C2-40-19-1D-2A-30-26-5C-A8-A2-9A-9A-9A-99-9A-A7-D4-62-37-26-1E-1E-20-25-2F-3B-DB-B1-A9-A6-A3-A0-A9-AB-B0-C5-F0-43-3C-34-3A-3B-3C-60-DB-CA-C3-BF-C3-E7-48-37-2D-23-1C-1A-16-14-14-12-10-15-3C-4E-29-AD-97-99-9B-96-99-A0-9E-B9-39-50-46-29-28-43-6E-C7-AD-A8-A1-9B-9B-A1-A4-A8-BB-5E-39-2C-28-28-28-2E-42-D9-B0-A7-A3-9F-9D-9F-A4-A8-B4-D2-4D-36-2E-2C-2B-29-2A-29-2A-2B-26-20-1E-1A-15-0F-0D-0A-0F-42-CC-30-AD-91-8F-91-90-95-98-99-B7-33-3C-3A-24-22-30-48-C3-B0-AB-A0-98-99-9E-A0-A5-AF-CC-40-2D-28-26-24-2B-31-49-BF-AF-A6-9E-9C-9E-9E-A0-AB-B7-D3-3E-31-2D-26-23-21-20-20-1F-1F-1F-1C-1A-16-12-0E-0C-10-29-5E-2D-C9-99-93-93-93-92-94-94-9F-BE-BE-C7-3D-2C-34-40-6E-CF-C4-AE-A0-9F-A1-A0-A1-A5-AC-BF-66-40-34-2E-2E-2E-36-4C-E0-BB-A7-A4-A6-9F-9F-A4-AA-B0-CB-5A-3D-2B-24-20-1C-1C-1D-1A-1A-1C-1A-17-16-13-0E-10-21-38-2B-38-AD-9E-99-98-98-95-92-98-A1-A6-A9-B4-DA-4E-58-7D-5C
